LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,TRY,Turkish Lira,6,Millions,,,65840.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,TRY,Turkish Lira,6,Millions,,,71006.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,TRY,Turkish Lira,6,Millions,,,79432,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,TRY,Turkish Lira,6,Millions,,,86399.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,TRY,Turkish Lira,6,Millions,,,94231.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,TRY,Turkish Lira,6,Millions,,,102046.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,TRY,Turkish Lira,6,Millions,,,110028.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,TRY,Turkish Lira,6,Millions,,,114858.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,TRY,Turkish Lira,6,Millions,,,120552.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,TRY,Turkish Lira,6,Millions,,,126732.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,TRY,Turkish Lira,6,Millions,,,135477.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,TRY,Turkish Lira,6,Millions,,,141762.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,TRY,Turkish Lira,6,Millions,,,148948.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,TRY,Turkish Lira,6,Millions,,,156663.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,TRY,Turkish Lira,6,Millions,,,161558.6,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,TRY,Turkish Lira,6,Millions,,,166582.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,TRY,Turkish Lira,6,Millions,,,172073,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,TRY,Turkish Lira,6,Millions,,,180061.3,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,TRY,Turkish Lira,6,Millions,,,183706,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,TRY,Turkish Lira,6,Millions,,,197661.6,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,TRY,Turkish Lira,6,Millions,,,203574.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,TRY,Turkish Lira,6,Millions,,,210814.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,TRY,Turkish Lira,6,Millions,,,214765.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,TRY,Turkish Lira,6,Millions,,,217012.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,TRY,Turkish Lira,6,Millions,,,223429.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,TRY,Turkish Lira,6,Millions,,,232506.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,TRY,Turkish Lira,6,Millions,,,246789.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,TRY,Turkish Lira,6,Millions,,,254013.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,TRY,Turkish Lira,6,Millions,,,252442.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,TRY,Turkish Lira,6,Millions,,,249510.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,TRY,Turkish Lira,6,Millions,,,238832.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,TRY,Turkish Lira,6,Millions,,,247227.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,TRY,Turkish Lira,6,Millions,,,254952.3,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,TRY,Turkish Lira,6,Millions,,,265359.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,TRY,Turkish Lira,6,Millions,,,273994.6,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,TRY,Turkish Lira,6,Millions,,,285897.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,TRY,Turkish Lira,6,Millions,,,296687.3,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,TRY,Turkish Lira,6,Millions,,,311085.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q1,Q1-2011,TRY,Turkish Lira,6,Millions,,,330487,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q2,Q2-2011,TRY,Turkish Lira,6,Millions,,,343861.1,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q3,Q3-2011,TRY,Turkish Lira,6,Millions,,,358355.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2011-Q4,Q4-2011,TRY,Turkish Lira,6,Millions,,,372223.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q1,Q1-2012,TRY,Turkish Lira,6,Millions,,,375884.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q2,Q2-2012,TRY,Turkish Lira,6,Millions,,,390484.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q3,Q3-2012,TRY,Turkish Lira,6,Millions,,,399992.3,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2012-Q4,Q4-2012,TRY,Turkish Lira,6,Millions,,,415118.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q1,Q1-2013,TRY,Turkish Lira,6,Millions,,,428884.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q2,Q2-2013,TRY,Turkish Lira,6,Millions,,,452952.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q3,Q3-2013,TRY,Turkish Lira,6,Millions,,,467358.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2013-Q4,Q4-2013,TRY,Turkish Lira,6,Millions,,,474232.1,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q1,Q1-2014,TRY,Turkish Lira,6,Millions,,,500424.3,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q2,Q2-2014,TRY,Turkish Lira,6,Millions,,,498950.3,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q3,Q3-2014,TRY,Turkish Lira,6,Millions,,,521326.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2014-Q4,Q4-2014,TRY,Turkish Lira,6,Millions,,,534196.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q1,Q1-2015,TRY,Turkish Lira,6,Millions,,,555652.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q2,Q2-2015,TRY,Turkish Lira,6,Millions,,,578339.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q3,Q3-2015,TRY,Turkish Lira,6,Millions,,,598147.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2015-Q4,Q4-2015,TRY,Turkish Lira,6,Millions,,,618801,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q1,Q1-2016,TRY,Turkish Lira,6,Millions,,,628838.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q2,Q2-2016,TRY,Turkish Lira,6,Millions,,,647310.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q3,Q3-2016,TRY,Turkish Lira,6,Millions,,,635092.1,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2016-Q4,Q4-2016,TRY,Turkish Lira,6,Millions,,,715318.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q1,Q1-2017,TRY,Turkish Lira,6,Millions,,,726280.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q2,Q2-2017,TRY,Turkish Lira,6,Millions,,,756765.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q3,Q3-2017,TRY,Turkish Lira,6,Millions,,,797966.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2017-Q4,Q4-2017,TRY,Turkish Lira,6,Millions,,,852691.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,TRY,Turkish Lira,6,Millions,,,882281,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,TRY,Turkish Lira,6,Millions,,,917127.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,TRY,Turkish Lira,6,Millions,,,988943.6,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,TRY,Turkish Lira,6,Millions,,,972813.1,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,TRY,Turkish Lira,6,Millions,,,1023164,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,TRY,Turkish Lira,6,Millions,,,1059896.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,TRY,Turkish Lira,6,Millions,,,1096948.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,TRY,Turkish Lira,6,Millions,,,1137800.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q1,Q1-2020,TRY,Turkish Lira,6,Millions,,,1183044.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q2,Q2-2020,TRY,Turkish Lira,6,Millions,,,1077108.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q3,Q3-2020,TRY,Turkish Lira,6,Millions,,,1344801.4,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2020-Q4,Q4-2020,TRY,Turkish Lira,6,Millions,,,1443614.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q1,Q1-2021,TRY,Turkish Lira,6,Millions,,,1545972.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q2,Q2-2021,TRY,Turkish Lira,6,Millions,,,1646055.8,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q3,Q3-2021,TRY,Turkish Lira,6,Millions,,,1856125.5,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2021-Q4,Q4-2021,TRY,Turkish Lira,6,Millions,,,2207987.7,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q1,Q1-2022,TRY,Turkish Lira,6,Millions,,,2797932.2,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q2,Q2-2022,TRY,Turkish Lira,6,Millions,,,3551841.9,,
TUR,Türkiye,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2022-Q3,Q3-2022,TRY,Turkish Lira,6,Millions,,,4088909.4,,
