"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","AUD","Australian Dollar","6","Millions",,,89324,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","AUD","Australian Dollar","6","Millions",,,89942,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","AUD","Australian Dollar","6","Millions",,,92324,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","AUD","Australian Dollar","6","Millions",,,92606,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","AUD","Australian Dollar","6","Millions",,,94388,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","AUD","Australian Dollar","6","Millions",,,97186,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","AUD","Australian Dollar","6","Millions",,,97262,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","AUD","Australian Dollar","6","Millions",,,99691,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","AUD","Australian Dollar","6","Millions",,,101224,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","AUD","Australian Dollar","6","Millions",,,102042,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","AUD","Australian Dollar","6","Millions",,,102637,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","AUD","Australian Dollar","6","Millions",,,102983,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","AUD","Australian Dollar","6","Millions",,,104894,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","AUD","Australian Dollar","6","Millions",,,106277,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","AUD","Australian Dollar","6","Millions",,,108733,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","AUD","Australian Dollar","6","Millions",,,110418,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","AUD","Australian Dollar","6","Millions",,,110949,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","AUD","Australian Dollar","6","Millions",,,113100,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","AUD","Australian Dollar","6","Millions",,,116321,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","AUD","Australian Dollar","6","Millions",,,117265,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","AUD","Australian Dollar","6","Millions",,,119939,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","AUD","Australian Dollar","6","Millions",,,120995,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","AUD","Australian Dollar","6","Millions",,,122193,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","AUD","Australian Dollar","6","Millions",,,124671,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","AUD","Australian Dollar","6","Millions",,,127363,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","AUD","Australian Dollar","6","Millions",,,128881,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","AUD","Australian Dollar","6","Millions",,,132831,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","AUD","Australian Dollar","6","Millions",,,133868,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","AUD","Australian Dollar","6","Millions",,,136433,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","AUD","Australian Dollar","6","Millions",,,138217,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","AUD","Australian Dollar","6","Millions",,,139834,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","AUD","Australian Dollar","6","Millions",,,141200,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","AUD","Australian Dollar","6","Millions",,,144408,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","AUD","Australian Dollar","6","Millions",,,146458,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","AUD","Australian Dollar","6","Millions",,,150072,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","AUD","Australian Dollar","6","Millions",,,151715,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","AUD","Australian Dollar","6","Millions",,,154406,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","AUD","Australian Dollar","6","Millions",,,155495,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","AUD","Australian Dollar","6","Millions",,,158146,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","AUD","Australian Dollar","6","Millions",,,162088,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","AUD","Australian Dollar","6","Millions",,,165445,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","AUD","Australian Dollar","6","Millions",,,167801,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","AUD","Australian Dollar","6","Millions",,,170215,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","AUD","Australian Dollar","6","Millions",,,173474,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","AUD","Australian Dollar","6","Millions",,,174102,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","AUD","Australian Dollar","6","Millions",,,178336,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","AUD","Australian Dollar","6","Millions",,,180786,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","AUD","Australian Dollar","6","Millions",,,183530,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","AUD","Australian Dollar","6","Millions",,,186953,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","AUD","Australian Dollar","6","Millions",,,192110,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","AUD","Australian Dollar","6","Millions",,,195837,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","AUD","Australian Dollar","6","Millions",,,199368,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","AUD","Australian Dollar","6","Millions",,,204506,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","AUD","Australian Dollar","6","Millions",,,207974,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","AUD","Australian Dollar","6","Millions",,,212713,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","AUD","Australian Dollar","6","Millions",,,217141,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","AUD","Australian Dollar","6","Millions",,,220667,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","AUD","Australian Dollar","6","Millions",,,221730,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","AUD","Australian Dollar","6","Millions",,,224257,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","AUD","Australian Dollar","6","Millions",,,226585,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","AUD","Australian Dollar","6","Millions",,,228748,,
"AUS","Australia","P3","Final consumption expenditure","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","AUD","Australian Dollar","6","Millions",,,232955,,
